id,price,productDisplayName,variantName,brandName,ageGroup,gender,fashionType,season,year,usage,displayCategories,thumbnail,styleImages_default,masterCategory,subCategory,articleType,productDescriptors,description,namekor,summary,image_summary,tags
5719,84900,Basics Men Green Academy Football League T-shirt,Basics Academy Football league Brown and green stripe tee,Basics,Adults-Men,Men,Fashion,Summer,2011,Casual,"Casual Wear,Sale","http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/0ec9fdf1f586f261361d4059cab2e74a_images.jpg",http://assets.myntassets.com/v1/images/style/properties/0ec9fdf1f586f261361d4059cab2e74a_images.jpg,Apparel,Topwear,Tshirts,"<p style=""text-align: justify ""><strong>Composition</strong><br />Polo neck t-shirt made of 100% cotton, with bold stripes in black and green, ruffled buttoned chest placket, applique work on left chest, stitch detailing, split hem ends and thick inner rib around the neck to absorb excess sweat<br /><br /><strong>Fitting</strong><br />Muscle<br /><strong><br />Wash care</strong></p><ul><li>Hand wash separately</li><li>Use a mild detergent</li><li>Do not bleach</li><li>Avoid soaking</li><li>Do not dry in sunlight</li><li>Do not iron on print/embroidery</li></ul><p style=""text-align: justify "">Go all funky this monsoon in this bold striper polo neck tee from basics. The stripes add colossal weight to your persona, while the cotton fabric keeps you dry and comfortable through all seasons. Team this with jeans or chinos and add on a pair of stylish footwear from the wide collection available at myntra to complete your fashion statement, especially during casual outings, brunches or a day at the Sports club.<br /><em><br />Model statistics</em><br />The model wears size M in t-shirts<br />Height-6', Shoulders-18""</p>","여름 날씨에 멋진 스타일을 완성하세요! 베이식스의 이 녹색과 갈색 스트라이프 티셔츠는 캐주얼한 분위기를 연출하면서도 스타일리시한 룩을 완성해줄 것입니다. 

100% 순면 소재로 제작되어 쾌적하고 건조한 착용감을 선사하며, 폴로 넥 디자인과 러플 장식의 버튼 플라켓이 세련된 디테일을 더합니다. 가슴 부분의 어플리케 워크와 스티치 디테일이 독특한 매력을 가미했습니다. 

이 티셔츠를 멋진 청바지나 치노 팬츠와 매치하고 마인트라의 다양한 신발 컬렉션으로 포인트를 주면 완벽한 캐주얼 웨어 룩이 완성됩니다. 브런치 데이트, 친구 모임 등 다양한 일상 속에서 활용하실 수 있을 것입니다. 지금 바로 주문하세요!",베이식스 남성 녹색 아카데미 축구 리그 티셔츠,이 제품은 녹색과 갈색 줄무늬 패턴의 폴로 넥 반팔 티셔츠입니다.,"이미지는 흰색, 녹색, 갈색 줄무늬 패턴의 폴로 셔츠를 착용한 남성 모델을 보여주고 있습니다. 셔츠에는 가슴 부분에 작은 패치 장식이 있고 단추가 달려 있는 폴로 칼라 디자인입니다. 면 소재로 만들어진 캐주얼한 스타일의 여름 티셔츠입니다.","['폴로셔츠', '줄무늬', '녹색', '갈색', '면', '여름', '캐주얼웨어']"
28581,279500,ADIDAS Originals Men Black Dial Watch ADH2653,Casual,ADIDAS Originals,Adults-Men,Men,Fashion,Winter,2016,Casual,Accessories,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/af2932e568a98fc699324c1dad3acc19_images.jpg",http://assets.myntassets.com/v1/images/style/properties/af2932e568a98fc699324c1dad3acc19_images.jpg,Accessories,Watches,Watches,"<p>Case style: Analogue watch, has a circular case with a fixed bezel and markings, a plastic back<br>Dial style: Black dial, has hands<br>Features: A screw to reset time<br>Strap style: Black synthetic strap, secured with a tang clasp<br>Water-resistance up to 50 metres<br>Comes in a signature Adidas Original case<br>Warranty: 2 years from the date of purchase against manufacturing defects</p><br>Warranty provided by Brand Owner / Manufacturer","시간을 멈추고 싶지 않으신가요? 아디다스 오리지널스의 새로운 남성 시계로 스타일리시한 매력을 발산하세요!

이 시계는 블랙 다이얼과 아날로그 스타일로 세련된 디자인을 자랑합니다. 고정 베젤과 플라스틱 케이스로 견고하면서도 가벼운 착용감을 선사합니다. 검은색 합성 스트랩은 탱 버클로 단단히 고정되어 활동적인 라이프스타일에 완벽히 어울립니다. 

방수 기능까지 갖춰 50m 수심까지 안전하게 착용할 수 있습니다. 시간 조정을 위한 나사 장치도 있어 편리합니다. 아디다스 오리지널 특유의 박스에 포장되어 있어 선물용으로도 좋습니다.

이 시계로 당신의 스타일을 한층 업그레이드하세요. 2년 품질보증이 제공되므로 안심하고 구매하실 수 있습니다. 지금 바로 주문하세요!",아디다스 오리지널스 남성 블랙 다이얼 시계 ADH2653,이 제품은 캐주얼한 남성용 아디다스 오리지널스 브랜드의 블랙 다이얼 아날로그 시계입니다.,"이 이미지는 전체적으로 블랙 컬러의 아디다스 로고가 새겨진 원형 다이얼과 플라스틱 소재의 케이스, 그리고 블랙 합성 스트랩으로 이루어진 남성용 아날로그 시계를 보여줍니다.","['블랙', '아날로그', '플라스틱', '합성 스트랩', '아디다스 로고', '원형 다이얼', '남성용', '캐주얼']"
25634,225000,Fastrack Women Black Dial Watch N6035SL02,Casual,Fastrack,Adults-Women,Women,Core,Summer,2017,Casual,Accessories,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/fe3424d931ed5d56a13d5e6389c1032d_images.jpg",http://assets.myntassets.com/v1/images/style/properties/fe3424d931ed5d56a13d5e6389c1032d_images.jpg,Accessories,Watches,Watches,"<p><div>Case style: Analogue watch with a stylisednbsp;square case and a stainless steel back</div><div>Dial style: White dial with steel-toned hands and markings</div><div>Features: Screw to reset the time</div><div>Strap style: Genuine leather strap secured with a tang clasp</div><div>Water-resistant up to 30 m</div><div>Comes in a signature Fastrack case</div><div>Warranty: 2 years on mechanism only, 1 year on battery and metal strap (manufacturing defects only)</div></p><br>Warranty provided by Brand Owner / Manufacturer","여성 시계 애호가 여러분께 멋진 소식이 있습니다! Fastrack의 새로운 여성 시계 N6035SL02가 출시되었습니다. 이 시계는 우아함과 세련미를 모두 갖추고 있어 당신의 스타일을 한층 업그레이드시켜 줄 것입니다.

정사각형 케이스와 스테인리스 스틸 백 디자인으로 모던하면서도 클래식한 느낌을 자아냅니다. 화이트 다이얼에 스틸톤 바늘과 마커가 더해져 고급스러운 분위기를 풍깁니다. 정확한 시간 설정을 위한 나사식 리셋 기능도 갖추고 있죠.

본래 가죽 스트랩은 탱 버클로 고정되어 있어 안전하고 편안한 착용감을 선사합니다. 30m 방수 기능까지 더해져 일상생활에서 자유롭게 활용할 수 있습니다. Fastrack 전용 케이스에 포장되어 있어 선물용으로도 안성맞춤입니다.

이 시계는 기계식 2년, 배터리와 메탈 스트랩 1년 무상 수리 보증이 제공됩니다. 지금 바로 Fastrack N6035SL02 여성 시계를 만나보세요. 당신의 스타일에 완벽한 액센트가 될 것입니다!",패스트랙 여성 블랙 다이얼 시계 N6035SL02,이 제품은 정사각형 케이스와 가죽 스트랩이 있는 캐주얼한 여성용 아날로그 시계입니다.,"이미지는 스퀘어 케이스와 블랙 다이얼, 가죽 스트랩이 있는 여성용 아날로그 시계를 보여주고 있습니다. 케이스와 스트랩은 스테인리스 스틸 소재이며 전체적으로 미니멀하고 모던한 디자인입니다.","['블랙', '가죽', '스퀘어', '아날로그', '여성용', '캐주얼', '스테인리스스틸']"
10158,249900,Puma Men 917 Lo Feuer Black Casual Shoes,917 Lo Feuer,Puma,Adults-Men,Men,Fashion,Fall,2011,Casual,"Casual Shoes,Footwear","http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/33e9255f5e5f2296524d2485ec3c0275_images.jpg",http://assets.myntassets.com/v1/images/style/properties/33e9255f5e5f2296524d2485ec3c0275_images.jpg,Footwear,Shoes,Casual Shoes,"<p>Absolutely stylish, comfortable and different, the puma 917 Lo Feuerwerk sneakers are great for urban wear. Inspired by the German reggae, dance hall and culture magazine - Riddim - these shoes look great when teamed with jeans and tees.<br> <br> <strong>Upper</strong><br> Printed canvas uppers for protection, comfort and style<br> Lace-ups for a snug, customised Fit<br> Extra pair of laces provided for a different look<br> Brand name printed on the tongue and embroidered behind the collar<br> Rubber toe-guard for better protection<br> <br> <span style=""font-style: normal; font-weight: bold;"">Midsole<br> </span><span style=""font-style: normal; font-weight: normal;"">Cushioned footbed for all-day comfort<br> EVA midsole for better shock absorption<br> <br> <strong>Outsole</strong><br> Durable rubber outsole with check pattern and suction grooves for better grip<br> Flex grooves for better flexibility of the feet<br> <br><strong> </strong></span></p>","도시적이고 스타일리시한 당신을 위한 완벽한 신발, 푸마 917 로 퓌어 블랙 캐주얼 슈즈를 소개합니다. 독일의 레게와 댄스홀, 문화 매거진 '리딤'에서 영감을 받은 이 신발은 단순한 캐주얼 슈즈 이상의 의미를 지니고 있습니다.

프린트 캔버스 업퍼와 고무 토가드로 내구성과 스타일을 겸비했으며, 쿠셔닝 풋베드와 EVA 미드솔이 편안한 착화감을 선사합니다. 또한 견고한 고무 아웃솔과 플렉스 그루브 디자인으로 발의 자유로운 움직임을 보장합니다. 

데님과 티셔츠에 917 로 퓌어 블랙을 매치하면 당신의 도시적 스타일이 완성됩니다. 지금 바로 푸마의 이 아이코닉한 신발을 만나보세요.",푸마 남성 917 로 퓌어 블랙 캐주얼 신발,독특한 프린트 캔버스 소재와 고무 아웃솔이 특징인 스타일리시한 캐주얼 스니커즈입니다.,이 이미지는 검정색과 회색 프린트 패턴의 캔버스 소재 스니커즈를 보여주고 있습니다. 고무 아웃솔과 발등 부분에 브랜드 로고가 있는 스타일리시한 디자인입니다.,"['캔버스', '프린트', '블랙', '그레이', '고무솔', '스니커즈', '캐주얼']"
38227,310300,Polaroid Unisex Sunglasses,Polaroid Sunglasses P8154D,Polaroid,Adults-Unisex,Unisex,Fashion,Winter,2016,Casual,Accessories,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/dbf5b4620ae82cd94e5e047fea628844_images.jpg",http://assets.myntassets.com/v1/images/style/properties/dbf5b4620ae82cd94e5e047fea628844_images.jpg,Accessories,Eyewear,Sunglasses,<p>NA</p>,"겨울 패션의 완성을 위한 폴라로이드 선글라스

눈부신 태양 아래에서도 스타일리시하게 빛나는 당신! 폴라로이드의 유니섹스 선글라스 P8154D로 트렌디한 겨울 패션을 완성해보세요. 

이 선글라스는 심플하면서도 세련된 디자인으로 남녀노소 누구나 부담없이 착용할 수 있습니다. 우수한 품질의 렌즈와 가벼운 무게감으로 장시간 착용해도 편안합니다. 

캐주얼한 스타일부터 포멀한 룩까지, 어떤 옷차림에도 잘 어울리는 폴라로이드 선글라스로 당신만의 개성을 과시해보세요. 지금 바로 겨울 패션 필수 아이템를 겟하세요!",폴라로이드 유니섹스 선글라스,이 제품은 폴라로이드 브랜드의 유니섹스 스타일 선글라스입니다.,이미지는 검은색 플라스틱 프레임에 회색 렌즈가 달린 스포티한 디자인의 선글라스를 보여줍니다. 프레임은 곡선형 디자인으로 되어 있습니다.,"['검정색', '플라스틱', '스포티', '곡선형', '회색 렌즈', '유니섹스', '선글라스']"
9958,279500,Nike Men Arsenal Ss Tr Red Jersey,ARSENAL SS TR,Nike,Adults-Men,Men,Fashion,Fall,2011,Sports,Sports Wear,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/a23b4f94bcf9620ad44d3af8a33fe843_images.jpg",http://assets.myntassets.com/v1/images/style/properties/a23b4f94bcf9620ad44d3af8a33fe843_images.jpg,Apparel,Topwear,Tshirts,"<p><strong>Composition</strong><br /> Red crew neck Arsenal training jersey made of 100% polyester, with Authentic jock tag at left hem, swoosh trademark at right chest and Arsenal Club badge on left chest, and engineered with Dri-Fit technology<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Regular<br /> <br /> <strong>Wash care</strong><br /> Machine wash cold at 30 degrees with like colours<br /> Do not bleach<br /> Tumble dry low<br /> Remove immediately/do not allow to lay on itself when wet<br /> Cool iron, but do not iron on design<br /> Do not dry clean<br /> <br /> Lightweight and breathable, this Arsenal Official home/Away Jersey is designed with the environment in mind. Its sweat-wicking Dri-FIT fabric was made from the equivalent of eight recycled plastic bottles. Dri-FIT helps keep you dry and comfortable by wicking sweat away from the skin to the fabric's surface, where it quickly evaporates. Dri-FIT mesh panels down the sides enhance ventilation in high-heat areas.<br /> <br /> The Arsenal Training Soccer Jersey pays tribute to the &ldquo;Great Innovator's&rdquo; influence with the traditional red body and white sleeves that have come to define the team. Distinctive design details and breathability offer comfort on and off the field. </span></p>","축구 팬들을 위한 완벽한 선물, 나이키 아스날 트레이닝 져지!

열정적인 아스날 팬이라면 이 제품을 절대 놓치면 안 됩니다. 나이키에서 선보인 이 아스날 트레이닝 져지는 팀의 전통적인 레드 컬러와 화이트 슬리브로 디자인되어 아스날의 정체성을 고스란히 담고 있습니다. 

뛰어난 기능성도 자랑합니다. Dri-FIT 기술이 적용되어 운동 중 발생하는 땀을 빠르게 배출해 쾌적한 착용감을 선사합니다. 또한 측면 메쉬 패널이 통풍성을 높여 시원함을 더합니다.

환경 보호에도 힘썼습니다. 이 져지는 재활용 플라스틱 병 8개 분량으로 만들어져 지구 환경 보호에 동참하고 있죠. 

아스날의 팬심과 스타일, 기능성을 모두 만족시키는 나이키 아스날 트레이닝 져지를 지금 바로 만나보세요!",나이키 남성 아스날 SS 트레이닝 레드 저지,이 제품은 빨간색 아스날 축구 유니폼으로 보입니다.,이미지는 빨간색 폴리에스터 소재의 나이키 아스날 축구 유니폼을 보여주고 있습니다. 흰색 소매와 대각선 패턴이 특징이며 아스날 클럽 로고와 'Fly Emirates' 문구가 새겨져 있습니다.,"['레드', '폴리에스터', '축구유니폼', '나이키', '아스날', '스포츠웨어', '패턴']"
49638,139900,Mineral Women Pink Top,PU12-398 KTCORAL SLUB,Mineral,Adults-Women,Women,Fashion,Summer,2012,Casual,Casual Wear,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/73173b56eac99752350b55014bde2f57_images.jpg",http://assets.myntassets.com/v1/images/style/properties/73173b56eac99752350b55014bde2f57_images.jpg,Apparel,Topwear,Tops,"<p><strong>Style Note</strong> <br />This summer is the season of mixing it up with fusion fashion - creations by mineral are spot on when it comes to that elusive cohesive combination of trends. This top is perfect for the contemporary woman who knows how to make heads turn without losing her cool. Modern and innovative design details sets this piece above the rest. <br /><strong><br />Product Details</strong><br />Pink top with a split neckline, is sleeveless with ruffles on the arm hole, ruffle detailing along the neckline and the nape, lace detailing on the front and elasticated smocking at hem<br /><br /><strong>Material and Care</strong><br />100% cotton <br />Machine wash warm <br />Do not bleach <br />Tumble dry low <br /><strong>Use warm iron<br /><br />Size and Fit</strong> <br />Regular fit <br />The model (height 5'8"" and chest 33"") is wearing a size M&nbsp;</p>","여름을 맞이하여 멋진 핑크색 탑을 소개합니다! 이 탑은 Mineral 브랜드의 2012년 여름 컬렉션 제품으로, 세련되고 현대적인 디자인이 돋보입니다. 

V넥 라인과 러플 디테일이 여성스러운 분위기를 자아내며, 레이스 장식과 스모킹 디테일이 고급스러움을 더해줍니다. 100% 코튼 소재로 제작되어 착용감이 뛰어나고 통기성도 좋습니다. 

이 탑 하나만으로도 캐주얼한 룩을 완성할 수 있지만, 재킷이나 스커트와 매치하면 세미정장 스타일로도 활용 가능합니다. 여름 내내 시원하고 스타일리시하게 입을 수 있는 아이템입니다.

지금 바로 주문하세요! 한정 수량이므로 서두르지 않으면 품절 될 수 있습니다. 여름 패션 트렌드를 이끌 핑크색 탑으로 여러분의 스타일을 업그레이드 해보세요.",미네랄 여성 핑크 탑,이 제품은 여성용 캐주얼 핑크색 민소매 탑으로 레이스 디테일과 프릴 장식이 특징입니다.,"이미지는 분홍색 민소매 탑을 착용한 여성 모델을 보여주고 있습니다. 탑은 코튼 소재로 만들어졌으며, 네크라인과 암홀 부분에 프릴 장식이 있고 앞면에 레이스 디테일이 있습니다. 허리 부분은 주름 장식이 되어 있습니다.","['여성복', '캐주얼웨어', '탑', '민소매', '핑크', '코튼', '레이스', '프릴', '주름장식']"
47112,37900,Marvel Boys Red Spiderman Clogs,CLOG WITH SPIDERMAN FACE RUBBER PATCH,Marvel,Kids-Boys,Boys,Fashion,Spring,2013,Casual,Footwear,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/Marvel-Boys-Red-Spiderman-Clogs_894ea5d75c258e69ace0a7d27ea28036_images.jpg",http://assets.myntassets.com/v1/images/style/properties/Marvel-Boys-Red-Spiderman-Clogs_894ea5d75c258e69ace0a7d27ea28036_images.jpg,Footwear,Sandal,Sandals,"<p>Round toed, red clogs with slip-on styling<br />Synthetic upper with spider-man badge and cut-out details<br />Has a backstrap for keeping the foot in place<br />Textured, comfy footbed<br />Durable, textured outsole for grip</p>","여러분의 아이를 위한 완벽한 신발을 소개합니다! 마블 스파이더맨 클로그는 아이들의 활동적인 생활을 위해 특별히 디자인되었습니다. 

이 빨간색 클로그는 스파이더맨 캐릭터 패치로 포인트를 주어 아이들의 눈길을 사로잡습니다. 발등을 감싸는 스트랩 디자인으로 신발이 벗겨지는 걱정 없이 안전하게 착용할 수 있습니다. 

편안한 인솔과 미끄럼 방지 아웃솔은 활동적인 아이들의 발을 보호해줍니다. 이번 봄, 아이의 개성을 마블 스파이더맨 클로그로 완벽하게 표현해보세요. 재미있고 스타일리시한 디자인으로 아이들의 큰 사랑을 받을 것입니다.",마블 보이즈 레드 스파이더맨 클로그,스파이더맨 캐릭터가 장식된 빨간색 플라스틱 아동용 슬리퍼입니다.,"이 이미지는 빨간색 플라스틱 소재의 아동용 슬리퍼를 보여주고 있습니다. 앞부분에는 스파이더맨 캐릭터 모양의 장식이 있고, 발등 부분에는 고무 스트랩이 있어 발이 미끄러지지 않게 고정됩니다. 바닥면은 미끄럼 방지를 위해 패턴이 새겨져 있습니다.","['레드', '플라스틱', '슬리퍼', '아동용', '스파이더맨', '패턴', '고무']"
7597,370000,Nike Men's Backboard Red Black Shoe,NIKE BACKBOAR,Nike,Adults-Men,Men,Fashion,Summer,2011,Sports,"Sports Shoes,Footwear and Clearance,Sale and Clearance,Footwear,Sale","http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/051f238c6853cdc2ad2c56b2652a5fb0_images.jpg",http://assets.myntassets.com/v1/images/style/properties/051f238c6853cdc2ad2c56b2652a5fb0_images.jpg,Footwear,Shoes,Sports Shoes,"<p style=""text-align: justify;"">Get ready to move in style with these nike Backboard shoes from nike. The sleek design of these high ankle shoes makes it possible to pair it up with jeans and tees for a cool casual look.<br /><br /><strong>Upper</strong></p>
<ul>
<li>Synthetic uppers for protection and durability</li>
<li>Perforations that act as design features and allow for greater breathability on the toebox</li>
<li>Lace-ups for snug Fit</li>
<li>Cushioned high ankle collar and tongue for greater comfort</li>
<li>Appliqued logo on the sides</li>
<li>Brand name appliqued on the tongue and printed behind the collar</li>
</ul>
<p style=""text-align: justify;""><strong>Midsole<br /></strong></p>
<ul>
<li>Cushioned footbed for all day comfort</li>
<li>Full-length EVA midsole for cushioning</li>
</ul>
<p style=""text-align: justify;""><strong>Outsole<br /></strong></p>
<ul>
<li>Outsole with pivot points and circular grooves for greater grip and easy 180 degree movement</li>
</ul>
<p style=""text-align: justify;""><strong>shoe care<br /></strong>Do not machine wash<br />Remove dust and dirt with damp clean cloth<br />Do not store in direct sunlight</p>","나이키 백보드 레드 블랙 슈즈로 스타일리시한 움직임을 경험해보세요!

활동적인 라이프스타일을 위해 디자인된 이 신발은 세련된 디자인과 뛰어난 기능성을 자랑합니다. 합성 소재 업퍼는 내구성이 좋을 뿐만 아니라 통기성 있는 구멍 디자인으로 발을 쾌적하게 유지해줍니다. 쿠셔닝 처리된 발목 부분과 발등 부분은 편안한 착화감을 선사합니다. 

또한 EVA 미드솔이 충격을 완벽하게 흡수하고, 돌기가 있는 아웃솔은 360도 회전이 가능해 다이나믹한 움직임을 지원합니다. 캐주얼한 데님 룩에 매치하기 좋은 스타일리시한 디자인까지 갖춰 일상에서 활동적인 삶을 즐기기에 완벽한 한 켤레입니다. 지금 바로 나이키 백보드 레드 블랙 슈즈를 만나보세요!",나이키 남성 백보드 레드 블랙 신발,이 신발은 스타일리시한 디자인과 편안한 착용감을 자랑하는 나이키의 하이탑 스포츠 신발입니다.,"이 이미지는 하이탑 스타일의 스포츠 신발로, 화이트, 레드, 블랙 컬러의 합성 소재 업퍼와 쿠셔닝이 있는 미드솔, 그립감 있는 아웃솔로 구성되어 있습니다. 나이키 로고가 측면과 혀에 부착되어 있습니다.","['하이탑', '스포츠', '합성 소재', '화이트', '레드', '블랙', '쿠셔닝', '통기성', '그립감']"
6890,120000,Forever New Women's White Blue Printed Top,Forever new White and blue printed top,Forever New,Adults-Women,Women,Fashion,Summer,2011,Casual,"Casual Wear and Clearance,Sale and Clearance,Casual Wear,Sale","http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/0a712c6e8d2c517da473001400938e5b_images.jpg",http://assets.myntassets.com/v1/images/style/properties/0a712c6e8d2c517da473001400938e5b_images.jpg,Apparel,Topwear,Tops,"<p style=""text-align: justify;""><strong>Composition</strong><br />White pleated sleeveless top made of 50% cotton and 50% modal, with a blue tie-dyed horizontal stripes, racer-back and horizontal seam on the front with pleats emerging from it<br /><br /><strong>Fitting</strong><br />Regular<br /><br /><strong>Wash care</strong></p><br/><ul><br/><li>Wash garment separately before wearing</li><br/><li>Cold hand wash separately</li><br/><li>Wash garment inside out</li><br/><li>Wash with like colours</li><br/><li>Do not spot clean, soak, bleach or tumble dry</li><br/><li>Roll in towel to remove excess moisture</li><br/><li>Pull to shape and flat dry in shade</li><br/><li>Cool iron on reverse side</li><br/><li>Do not dry clean</li><br/></ul><br/><p style=""text-align: justify;"">Don that laidback look in this flared white sleeveless top from forever new. The tie-dyed blue stripes, racerback and billowy flares give off a great vacation vibe. Team this top with white pants and espradilles for a really fresh look. <br /><em><br />Model statistics</em><br />The model wears size M<br />Height-5.8"", Chest-33""</p>","여름 날씨에 딱 어울리는 포에버 뉴 여성 화이트 블루 프린트 탑을 소개합니다. 이 탑은 여유로운 실루엣과 타이다이 패턴으로 휴가 분위기를 물씬 풍기는 아이템입니다.

면과 모달 혼방 소재로 제작되어 부드럽고 가벼운 착용감을 선사합니다. 화이트 컬러 바탕에 블루 타이다이 스트라이프 패턴이 더해져 시원하고 경쾌한 느낌을 줍니다. 레이서백 디자인과 앞면 플리츠 디테일이 여성스러운 실루엣을 연출합니다.

이 탑 하나만으로도 스타일리시한 룩을 완성할 수 있습니다. 화이트 팬츠와 에스파드류 샌들을 매치하면 산뜻하고 세련된 휴가 스타일을 연출할 수 있습니다. 데님 쇼츠나 치노 팬츠와 코디해도 멋스러운 캐주얼 룩을 완성할 수 있죠.

지금 바로 포에버 뉴 화이트 블루 프린트 탑을 장바구니에 담아보세요. 여름 내내 시원하고 스타일리시하게 입을 수 있는 아이템입니다.",포에버 뉴 여성 화이트 블루 프린트 탑,이 제품은 여성용 화이트와 블루 타이다이 프린트가 있는 캐주얼 민소매 탑입니다.,이미지는 흰색과 파란색 타이다이 패턴의 민소매 탑을 착용한 여성 모델을 보여주고 있습니다. 탑은 레이서백 스타일이며 앞면에 주름 디테일이 있습니다. 캐주얼하고 여름철 착용하기 좋은 디자인입니다.,"['화이트', '블루', '프린트', '타이다이', '민소매', '레이서백', '주름', '캐주얼', '여름']"
3186,270000,Nike Men's Main Draw White Shoe,White NIKE MAIN DRAW SL,Nike,Adults-Men,Men,Fashion,Summer,2011,Sports,"Footwear,Sale","http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/f8b4f9a74d755608907deba2e97b4992_images.jpg",http://assets.myntassets.com/v1/images/style/properties/f8b4f9a74d755608907deba2e97b4992_images.jpg,Footwear,Shoes,Sports Shoes,"<p style=""text-align: justify;""><strong>Composition:</strong><br />White sneakers with contrast colour swoosh and low profile vulcanized sole <br /><br /><strong>shoe care:</strong><br />1. Brush surface with a soft, clean, damp cloth to remove dust<br />2. Do not machine wash<br /><br />These simple and stylish trainers from nike give you great comfort and casual style. The white leather uppers provide a comfy snug Fit and the contrast black swoosh logo, padded insole and rubber outsole gives great eye appeal. The low profile vulcanized sole gives light duty grip - perfect for skate boarding and urban living.</p>","활기찬 도시 라이프를 위한 완벽한 스포츠 슈즈를 소개합니다. 나이키 메인 드로우 화이트 슈즈는 당신의 스타일과 편안함을 동시에 만족시켜 줄 것입니다. 

눈길을 사로잡는 깔끔한 화이트 가죽 업퍼와 대조되는 블랙 스웨이드 로고가 조화를 이루어 세련된 디자인을 자랑합니다. 부드러운 안창과 견고한 고무 아웃솔은 도심 속 활동적인 라이프스타일에 완벽한 쿠셔닝과 그립력을 제공합니다. 

스케이트보딩이나 거리를 활보하며 자유로운 분위기를 만끽하세요. 나이키 메인 드로우 화이트 슈즈는 당신의 스타일리시한 일상에 완벽한 액센트가 될 것입니다. 지금 바로 주문하여 도시 속 패셔니스타의 면모를 과시해 보세요!",나이키 남성 메인 드로우 화이트 신발,이 제품은 화이트 가죽 업퍼와 블랙 스웨이드 로고가 있는 스포츠 캐주얼 스니커즈입니다.,이미지는 화이트 가죽 업퍼에 블랙 스웨이드 나이키 로고가 있는 로우탑 스니커즈를 보여주고 있습니다. 밑창은 고무 아웃솔이며 스케이트보딩이나 도시 생활에 적합한 디자인입니다.,"['화이트', '가죽', '스웨이드', '로우탑', '스포츠', '캐주얼', '스니커즈']"
16363,89900,Peter England Men Check Blue Shirt,Check,Peter England,Adults-Men,Men,Fashion,Fall,2011,Formal,Formal Wear,"http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/776f4a63ca7274deae7c20b3e02afdf1_images.jpg",http://assets.myntassets.com/v1/images/style/properties/776f4a63ca7274deae7c20b3e02afdf1_images.jpg,Apparel,Topwear,Shirts,"<p><strong>Composition</strong><br /> Blue shirt with silver checks, made of a cotton blend fabric, has half sleeves, spread collar with a buttoned front placket, patch pocket on the left chest and a curved hem<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Nuvo<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">Wash separately using a mild detergent<br /> Do not bleach<br /> Drip dry<br /> Warm iron<br /> <br /> Designed for the confident executive and crafted from a cotton blend fabric to offer wrinkle-free comfort, this checked formal shirt from peter england is stitched to perfection offering exemplary comfort. Pair it with crisp formals, classy accessories and rich leather formal shoes.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The product is a size M on a model of height 6' and shoulders 18""</span></p>","당신의 품격을 높여줄 피터 잉글랜드 셔츠를 소개합니다. 이 셔츠는 자신감 넘치는 비즈니스맨을 위해 디자인되었습니다. 코튼 혼방 소재로 제작되어 주름이 가지 않고 편안한 착용감을 선사합니다. 은은한 블루 체크 무늬가 고급스러움을 더해주며, 넓은 칼라와 포켓 디테일이 클래식한 분위기를 자아냅니다. 

정장 바지와 가죽 구두를 매치하면 완벽한 비즈니스 룩이 완성됩니다. 세련된 디자인과 품질 좋은 소재로 오랫동안 즐길 수 있는 셔츠입니다. 피터 잉글랜드 셔츠로 당신의 프로페셔널한 스타일을 업그레이드해보세요. 고급스러운 분위기와 편안한 착용감을 동시에 누리실 수 있습니다.",피터 잉글랜드 남성 체크 블루 셔츠,이 제품은 피터 잉글랜드 브랜드의 남성용 정장 셔츠로 보입니다.,이미지는 하늘색 반팔 셔츠를 입은 남성 모델을 보여주고 있습니다. 셔츠는 단추가 있는 칼라와 가슴 주머니가 있는 체크 무늬 디자인입니다.,"['블루', '체크무늬', '면혼방', '반팔', '정장셔츠', '포멀웨어']"
